,Month,Month Code,County,County Code,Deaths,latitude,longitude
102,"Jun., 2007",2007/06,"Cook County, IL",17031,52,41.8197385,-87.756525
103,"Jun., 2007",2007/06,"Orleans Parish, LA",22071,14,30.0801436,-89.9319134
104,"Jun., 2007",2007/06,"Baltimore city, MD",24510,25,39.2559916,-76.634341
105,"Jun., 2007",2007/06,"Wayne County, MI",26163,48,42.2682408,-83.2844172
106,"Jun., 2007",2007/06,"Clark County, NV",32003,11,36.13440979,-115.0472645
107,"Jun., 2007",2007/06,"Kings County, NY",36047,18,40.64530975,-73.95502303
108,"Jun., 2007",2007/06,"Philadelphia County, PA",42101,31,40.0114538,-75.1326504
109,"Jun., 2007",2007/06,"Shelby County, TN",47157,17,35.1782557,-89.8739775
110,"Jun., 2007",2007/06,"Dallas County, TX",48113,14,32.7620405,-96.7790069
111,"Jun., 2007",2007/06,"Harris County, TX",48201,17,29.8119769,-95.3741247
112,"Jul., 2007",2007/07,"Jefferson County, AL",1073,18,33.5228184,-86.9164513
113,"Jul., 2007",2007/07,"Maricopa County, AZ",4013,34,33.34883,-112.49123
114,"Jul., 2007",2007/07,"Alameda County, CA",6001,13,37.6090291,-121.899142
115,"Jul., 2007",2007/07,"Los Angeles County, CA",6037,81,34.3155072,-118.2096814
116,"Jul., 2007",2007/07,"San Bernardino County, CA",6071,14,34.8253019,-116.0833144
117,"Jul., 2007",2007/07,"San Diego County, CA",6073,10,32.9637838,-116.7706277
118,"Jul., 2007",2007/07,"Duval County, FL",12031,16,30.3540073,-81.6632109
119,"Jul., 2007",2007/07,"Miami-Dade County, FL",12086,17,25.6364246,-80.4989467
120,"Jul., 2007",2007/07,"Orange County, FL",12095,11,28.495156,-81.3111658
121,"Jul., 2007",2007/07,"Fulton County, GA",13121,17,34.0580391,-84.2961283
122,"Jul., 2007",2007/07,"Cook County, IL",17031,36,41.8197385,-87.756525
123,"Jul., 2007",2007/07,"Lake County, IN",18089,11,41.4193829,-87.3692227
124,"Jul., 2007",2007/07,"Jefferson Parish, LA",22051,11,29.8502657,-90.1293894
125,"Jul., 2007",2007/07,"Orleans Parish, LA",22071,14,30.0801436,-89.9319134
126,"Jul., 2007",2007/07,"Prince George's County, MD",24033,11,38.803929,-76.8518695
127,"Jul., 2007",2007/07,"Baltimore city, MD",24510,19,39.2559916,-76.634341
128,"Jul., 2007",2007/07,"Wayne County, MI",26163,30,42.2682408,-83.2844172
129,"Jul., 2007",2007/07,"Clark County, NV",32003,16,36.13440979,-115.0472645
130,"Jul., 2007",2007/07,"Kings County, NY",36047,20,40.64530975,-73.95502303
131,"Jul., 2007",2007/07,"Cuyahoga County, OH",39035,18,41.4301347,-81.6905558
132,"Jul., 2007",2007/07,"Philadelphia County, PA",42101,34,40.0114538,-75.1326504
133,"Jul., 2007",2007/07,"Shelby County, TN",47157,17,35.1782557,-89.8739775
134,"Jul., 2007",2007/07,"Bexar County, TX",48029,10,29.4263987,-98.5104781
135,"Jul., 2007",2007/07,"Dallas County, TX",48113,13,32.7620405,-96.7790069
136,"Jul., 2007",2007/07,"Harris County, TX",48201,33,29.8119769,-95.3741247
137,"Jul., 2007",2007/07,"Milwaukee County, WI",55079,10,43.01641545,-87.97373035
138,"Aug., 2007",2007/08,"Maricopa County, AZ",4013,20,33.34883,-112.49123
139,"Aug., 2007",2007/08,"Alameda County, CA",6001,11,37.6090291,-121.899142
140,"Aug., 2007",2007/08,"Fresno County, CA",6019,11,36.6713502,-119.8155355
141,"Aug., 2007",2007/08,"Los Angeles County, CA",6037,73,34.3155072,-118.2096814
142,"Aug., 2007",2007/08,"San Bernardino County, CA",6071,13,34.8253019,-116.0833144
143,"Aug., 2007",2007/08,"District of Columbia, DC",11001,10,38.8949549,-77.0366456
144,"Aug., 2007",2007/08,"Duval County, FL",12031,12,30.3540073,-81.6632109
145,"Aug., 2007",2007/08,"Miami-Dade County, FL",12086,15,25.6364246,-80.4989467
146,"Aug., 2007",2007/08,"DeKalb County, GA",13089,10,33.7575613,-84.2186508
147,"Aug., 2007",2007/08,"Fulton County, GA",13121,13,34.0580391,-84.2961283
148,"Aug., 2007",2007/08,"Cook County, IL",17031,50,41.8197385,-87.756525
149,"Aug., 2007",2007/08,"Jefferson County, KY",21111,11,38.1787175,-85.664528
150,"Aug., 2007",2007/08,"Orleans Parish, LA",22071,25,30.0801436,-89.9319134
151,"Aug., 2007",2007/08,"Prince George's County, MD",24033,12,38.803929,-76.8518695
152,"Aug., 2007",2007/08,"Baltimore city, MD",24510,28,39.2559916,-76.634341
153,"Aug., 2007",2007/08,"Wayne County, MI",26163,37,42.2682408,-83.2844172
154,"Aug., 2007",2007/08,"Clark County, NV",32003,12,36.13440979,-115.0472645
155,"Aug., 2007",2007/08,"Bronx County, NY",36005,12,40.85703325,-73.83669616
156,"Aug., 2007",2007/08,"Hamilton County, OH",39061,11,39.2085354,-84.5501874
157,"Aug., 2007",2007/08,"Philadelphia County, PA",42101,23,40.0114538,-75.1326504
158,"Aug., 2007",2007/08,"Bexar County, TX",48029,10,29.4263987,-98.5104781
159,"Aug., 2007",2007/08,"Dallas County, TX",48113,14,32.7620405,-96.7790069
160,"Aug., 2007",2007/08,"Harris County, TX",48201,31,29.8119769,-95.3741247
161,"Sep., 2007",2007/09,"Jefferson County, AL",1073,10,33.5228184,-86.9164513
162,"Sep., 2007",2007/09,"Maricopa County, AZ",4013,18,33.34883,-112.49123
163,"Sep., 2007",2007/09,"Alameda County, CA",6001,17,37.6090291,-121.899142
164,"Sep., 2007",2007/09,"Los Angeles County, CA",6037,56,34.3155072,-118.2096814
165,"Sep., 2007",2007/09,"District of Columbia, DC",11001,14,38.8949549,-77.0366456
166,"Sep., 2007",2007/09,"Miami-Dade County, FL",12086,12,25.6364246,-80.4989467
167,"Sep., 2007",2007/09,"DeKalb County, GA",13089,10,33.7575613,-84.2186508
168,"Sep., 2007",2007/09,"Fulton County, GA",13121,12,34.0580391,-84.2961283
169,"Sep., 2007",2007/09,"Cook County, IL",17031,47,41.8197385,-87.756525
170,"Sep., 2007",2007/09,"East Baton Rouge Parish, LA",22033,10,30.5254797,-91.0899217
171,"Sep., 2007",2007/09,"Orleans Parish, LA",22071,14,30.0801436,-89.9319134
172,"Sep., 2007",2007/09,"Baltimore city, MD",24510,15,39.2559916,-76.634341
173,"Sep., 2007",2007/09,"Wayne County, MI",26163,43,42.2682408,-83.2844172
174,"Sep., 2007",2007/09,"Jackson County, MO",29095,11,40.6531945,-106.3447246
175,"Sep., 2007",2007/09,"Essex County, NJ",34013,12,40.7913922,-74.2479444
176,"Sep., 2007",2007/09,"Kings County, NY",36047,15,40.64530975,-73.95502303
177,"Sep., 2007",2007/09,"Philadelphia County, PA",42101,20,40.0114538,-75.1326504
178,"Sep., 2007",2007/09,"Bexar County, TX",48029,10,29.4263987,-98.5104781
179,"Sep., 2007",2007/09,"Dallas County, TX",48113,18,32.7620405,-96.7790069
180,"Sep., 2007",2007/09,"Harris County, TX",48201,23,29.8119769,-95.3741247
181,"Sep., 2007",2007/09,"Milwaukee County, WI",55079,13,43.01641545,-87.97373035
182,"Oct., 2007",2007/10,"Jefferson County, AL",1073,12,33.5228184,-86.9164513
183,"Oct., 2007",2007/10,"Maricopa County, AZ",4013,21,33.34883,-112.49123
184,"Oct., 2007",2007/10,"Contra Costa County, CA",6013,10,37.9034806,-121.9175345
185,"Oct., 2007",2007/10,"Los Angeles County, CA",6037,59,34.3155072,-118.2096814
186,"Oct., 2007",2007/10,"District of Columbia, DC",11001,16,38.8949549,-77.0366456
187,"Oct., 2007",2007/10,"Duval County, FL",12031,13,30.3540073,-81.6632109
188,"Oct., 2007",2007/10,"Miami-Dade County, FL",12086,14,25.6364246,-80.4989467
189,"Oct., 2007",2007/10,"Cook County, IL",17031,38,41.8197385,-87.756525
190,"Oct., 2007",2007/10,"Orleans Parish, LA",22071,22,30.0801436,-89.9319134
191,"Oct., 2007",2007/10,"Baltimore city, MD",24510,16,39.2559916,-76.634341
192,"Oct., 2007",2007/10,"Wayne County, MI",26163,37,42.2682408,-83.2844172
193,"Oct., 2007",2007/10,"Essex County, NJ",34013,11,40.7913922,-74.2479444
194,"Oct., 2007",2007/10,"Bronx County, NY",36005,10,40.85703325,-73.83669616
195,"Oct., 2007",2007/10,"Kings County, NY",36047,14,40.64530975,-73.95502303
196,"Oct., 2007",2007/10,"Philadelphia County, PA",42101,30,40.0114538,-75.1326504
197,"Oct., 2007",2007/10,"Shelby County, TN",47157,13,35.1782557,-89.8739775
198,"Oct., 2007",2007/10,"Dallas County, TX",48113,20,32.7620405,-96.7790069
199,"Oct., 2007",2007/10,"Harris County, TX",48201,27,29.8119769,-95.3741247
200,"Oct., 2007",2007/10,"Tarrant County, TX",48439,10,32.7513658,-97.335696
201,"Oct., 2007",2007/10,"Milwaukee County, WI",55079,14,43.01641545,-87.97373035
202,"Nov., 2007",2007/11,"Jefferson County, AL",1073,12,33.5228184,-86.9164513
203,"Nov., 2007",2007/11,"Maricopa County, AZ",4013,30,33.34883,-112.49123
204,"Nov., 2007",2007/11,"Los Angeles County, CA",6037,48,34.3155072,-118.2096814
205,"Nov., 2007",2007/11,"District of Columbia, DC",11001,10,38.8949549,-77.0366456
206,"Nov., 2007",2007/11,"Broward County, FL",12011,12,26.1598074,-80.4623642
207,"Nov., 2007",2007/11,"Duval County, FL",12031,11,30.3540073,-81.6632109
208,"Nov., 2007",2007/11,"Miami-Dade County, FL",12086,21,25.6364246,-80.4989467
209,"Nov., 2007",2007/11,"Palm Beach County, FL",12099,10,26.6279798,-80.4494174
210,"Nov., 2007",2007/11,"DeKalb County, GA",13089,11,33.7575613,-84.2186508
211,"Nov., 2007",2007/11,"Fulton County, GA",13121,12,34.0580391,-84.2961283
212,"Nov., 2007",2007/11,"Cook County, IL",17031,30,41.8197385,-87.756525
213,"Nov., 2007",2007/11,"Orleans Parish, LA",22071,12,30.0801436,-89.9319134
214,"Nov., 2007",2007/11,"Prince George's County, MD",24033,11,38.803929,-76.8518695
215,"Nov., 2007",2007/11,"Baltimore city, MD",24510,12,39.2559916,-76.634341
216,"Nov., 2007",2007/11,"Wayne County, MI",26163,23,42.2682408,-83.2844172
217,"Nov., 2007",2007/11,"St. Louis city, MO",29510,14,38.6267938,-90.19770345
218,"Nov., 2007",2007/11,"Clark County, NV",32003,10,36.13440979,-115.0472645
219,"Nov., 2007",2007/11,"Essex County, NJ",34013,12,40.7913922,-74.2479444
220,"Nov., 2007",2007/11,"Kings County, NY",36047,16,40.64530975,-73.95502303
221,"Nov., 2007",2007/11,"Philadelphia County, PA",42101,27,40.0114538,-75.1326504
222,"Nov., 2007",2007/11,"Dallas County, TX",48113,15,32.7620405,-96.7790069
223,"Nov., 2007",2007/11,"Harris County, TX",48201,26,29.8119769,-95.3741247
224,"Dec., 2007",2007/12,"Maricopa County, AZ",4013,12,33.34883,-112.49123
225,"Dec., 2007",2007/12,"Alameda County, CA",6001,16,37.6090291,-121.899142
226,"Dec., 2007",2007/12,"Contra Costa County, CA",6013,19,37.9034806,-121.9175345
227,"Dec., 2007",2007/12,"Los Angeles County, CA",6037,49,34.3155072,-118.2096814
228,"Dec., 2007",2007/12,"San Bernardino County, CA",6071,12,34.8253019,-116.0833144
229,"Dec., 2007",2007/12,"Miami-Dade County, FL",12086,22,25.6364246,-80.4989467
230,"Dec., 2007",2007/12,"Cook County, IL",17031,27,41.8197385,-87.756525
231,"Dec., 2007",2007/12,"Marion County, IN",18097,14,39.7810289,-86.1365457
232,"Dec., 2007",2007/12,"Orleans Parish, LA",22071,13,30.0801436,-89.9319134
233,"Dec., 2007",2007/12,"Baltimore city, MD",24510,10,39.2559916,-76.634341
234,"Dec., 2007",2007/12,"Wayne County, MI",26163,20,42.2682408,-83.2844172
235,"Dec., 2007",2007/12,"St. Louis city, MO",29510,11,38.6267938,-90.19770345
236,"Dec., 2007",2007/12,"Essex County, NJ",34013,12,40.7913922,-74.2479444
237,"Dec., 2007",2007/12,"Kings County, NY",36047,21,40.64530975,-73.95502303
238,"Dec., 2007",2007/12,"Mecklenburg County, NC",37119,14,35.2356385,-80.8139485
239,"Dec., 2007",2007/12,"Philadelphia County, PA",42101,16,40.0114538,-75.1326504
240,"Dec., 2007",2007/12,"Shelby County, TN",47157,13,35.1782557,-89.8739775
241,"Dec., 2007",2007/12,"Dallas County, TX",48113,16,32.7620405,-96.7790069
242,"Dec., 2007",2007/12,"Harris County, TX",48201,30,29.8119769,-95.3741247
243,"Jan., 2008",2008/01,"Jefferson County, AL",1073,10,33.5228184,-86.9164513
244,"Jan., 2008",2008/01,"Maricopa County, AZ",4013,21,33.34883,-112.49123
245,"Jan., 2008",2008/01,"Los Angeles County, CA",6037,60,34.3155072,-118.2096814
246,"Jan., 2008",2008/01,"San Bernardino County, CA",6071,15,34.8253019,-116.0833144
247,"Jan., 2008",2008/01,"Duval County, FL",12031,11,30.3540073,-81.6632109
248,"Jan., 2008",2008/01,"Miami-Dade County, FL",12086,17,25.6364246,-80.4989467
249,"Jan., 2008",2008/01,"Cook County, IL",17031,30,41.8197385,-87.756525
250,"Jan., 2008",2008/01,"Marion County, IN",18097,12,39.7810289,-86.1365457
251,"Jan., 2008",2008/01,"Orleans Parish, LA",22071,11,30.0801436,-89.9319134
252,"Jan., 2008",2008/01,"Baltimore city, MD",24510,14,39.2559916,-76.634341
253,"Jan., 2008",2008/01,"Wayne County, MI",26163,23,42.2682408,-83.2844172
254,"Jan., 2008",2008/01,"Allegheny County, PA",42003,10,40.4597204,-79.9760405
255,"Jan., 2008",2008/01,"Philadelphia County, PA",42101,20,40.0114538,-75.1326504
256,"Jan., 2008",2008/01,"Shelby County, TN",47157,14,35.1782557,-89.8739775
257,"Jan., 2008",2008/01,"Dallas County, TX",48113,10,32.7620405,-96.7790069
258,"Jan., 2008",2008/01,"Harris County, TX",48201,19,29.8119769,-95.3741247
259,"Feb., 2008",2008/02,"Maricopa County, AZ",4013,21,33.34883,-112.49123
260,"Feb., 2008",2008/02,"Alameda County, CA",6001,18,37.6090291,-121.899142
261,"Feb., 2008",2008/02,"Los Angeles County, CA",6037,50,34.3155072,-118.2096814
262,"Feb., 2008",2008/02,"Orange County, CA",6059,10,33.7500378,-117.8704931
263,"Feb., 2008",2008/02,"Broward County, FL",12011,10,26.1598074,-80.4623642
264,"Feb., 2008",2008/02,"Miami-Dade County, FL",12086,18,25.6364246,-80.4989467
265,"Feb., 2008",2008/02,"Cook County, IL",17031,25,41.8197385,-87.756525
266,"Feb., 2008",2008/02,"Orleans Parish, LA",22071,12,30.0801436,-89.9319134
267,"Feb., 2008",2008/02,"Wayne County, MI",26163,20,42.2682408,-83.2844172
268,"Feb., 2008",2008/02,"Kings County, NY",36047,11,40.64530975,-73.95502303
269,"Feb., 2008",2008/02,"Philadelphia County, PA",42101,22,40.0114538,-75.1326504
270,"Feb., 2008",2008/02,"Shelby County, TN",47157,10,35.1782557,-89.8739775
271,"Feb., 2008",2008/02,"Dallas County, TX",48113,16,32.7620405,-96.7790069
272,"Feb., 2008",2008/02,"Harris County, TX",48201,25,29.8119769,-95.3741247
273,"Mar., 2008",2008/03,"Maricopa County, AZ",4013,21,33.34883,-112.49123
274,"Mar., 2008",2008/03,"Alameda County, CA",6001,12,37.6090291,-121.899142
275,"Mar., 2008",2008/03,"Los Angeles County, CA",6037,70,34.3155072,-118.2096814
276,"Mar., 2008",2008/03,"Miami-Dade County, FL",12086,22,25.6364246,-80.4989467
277,"Mar., 2008",2008/03,"DeKalb County, GA",13089,10,33.7575613,-84.2186508
278,"Mar., 2008",2008/03,"Fulton County, GA",13121,10,34.0580391,-84.2961283
279,"Mar., 2008",2008/03,"Cook County, IL",17031,39,41.8197385,-87.756525
280,"Mar., 2008",2008/03,"Orleans Parish, LA",22071,11,30.0801436,-89.9319134
281,"Mar., 2008",2008/03,"Prince George's County, MD",24033,10,38.803929,-76.8518695
282,"Mar., 2008",2008/03,"Baltimore city, MD",24510,15,39.2559916,-76.634341
283,"Mar., 2008",2008/03,"Wayne County, MI",26163,20,42.2682408,-83.2844172
284,"Mar., 2008",2008/03,"Kings County, NY",36047,14,40.64530975,-73.95502303
285,"Mar., 2008",2008/03,"Cuyahoga County, OH",39035,10,41.4301347,-81.6905558
286,"Mar., 2008",2008/03,"Philadelphia County, PA",42101,18,40.0114538,-75.1326504
287,"Mar., 2008",2008/03,"Shelby County, TN",47157,13,35.1782557,-89.8739775
288,"Mar., 2008",2008/03,"Dallas County, TX",48113,13,32.7620405,-96.7790069
289,"Mar., 2008",2008/03,"Harris County, TX",48201,22,29.8119769,-95.3741247
290,"Apr., 2008",2008/04,"Maricopa County, AZ",4013,29,33.34883,-112.49123
291,"Apr., 2008",2008/04,"Los Angeles County, CA",6037,59,34.3155072,-118.2096814
292,"Apr., 2008",2008/04,"District of Columbia, DC",11001,12,38.8949549,-77.0366456
293,"Apr., 2008",2008/04,"Duval County, FL",12031,10,30.3540073,-81.6632109
294,"Apr., 2008",2008/04,"Miami-Dade County, FL",12086,20,25.6364246,-80.4989467
295,"Apr., 2008",2008/04,"Cook County, IL",17031,41,41.8197385,-87.756525
296,"Apr., 2008",2008/04,"East Baton Rouge Parish, LA",22033,11,30.5254797,-91.0899217
297,"Apr., 2008",2008/04,"Orleans Parish, LA",22071,20,30.0801436,-89.9319134
298,"Apr., 2008",2008/04,"Prince George's County, MD",24033,12,38.803929,-76.8518695
299,"Apr., 2008",2008/04,"Wayne County, MI",26163,20,42.2682408,-83.2844172
300,"Apr., 2008",2008/04,"Jackson County, MO",29095,10,40.6531945,-106.3447246
301,"Apr., 2008",2008/04,"St. Louis city, MO",29510,11,38.6267938,-90.19770345
302,"Apr., 2008",2008/04,"Clark County, NV",32003,10,36.13440979,-115.0472645
303,"Apr., 2008",2008/04,"Essex County, NJ",34013,11,40.7913922,-74.2479444
304,"Apr., 2008",2008/04,"Oklahoma County, OK",40109,11,35.5533328,-97.4367741
305,"Apr., 2008",2008/04,"Philadelphia County, PA",42101,23,40.0114538,-75.1326504
306,"Apr., 2008",2008/04,"Shelby County, TN",47157,10,35.1782557,-89.8739775
307,"Apr., 2008",2008/04,"Dallas County, TX",48113,19,32.7620405,-96.7790069
308,"Apr., 2008",2008/04,"Harris County, TX",48201,34,29.8119769,-95.3741247
309,"Apr., 2008",2008/04,"Tarrant County, TX",48439,11,32.7513658,-97.335696
310,"May, 2008",2008/05,"Maricopa County, AZ",4013,18,33.34883,-112.49123
311,"May, 2008",2008/05,"Alameda County, CA",6001,16,37.6090291,-121.899142
312,"May, 2008",2008/05,"Los Angeles County, CA",6037,55,34.3155072,-118.2096814
313,"May, 2008",2008/05,"Riverside County, CA",6065,15,33.7219991,-116.0372472
314,"May, 2008",2008/05,"District of Columbia, DC",11001,14,38.8949549,-77.0366456
315,"May, 2008",2008/05,"Miami-Dade County, FL",12086,22,25.6364246,-80.4989467
316,"May, 2008",2008/05,"Orange County, FL",12095,12,28.495156,-81.3111658
317,"May, 2008",2008/05,"Fulton County, GA",13121,12,34.0580391,-84.2961283
318,"May, 2008",2008/05,"Cook County, IL",17031,45,41.8197385,-87.756525
319,"May, 2008",2008/05,"Orleans Parish, LA",22071,14,30.0801436,-89.9319134
320,"May, 2008",2008/05,"Prince George's County, MD",24033,12,38.803929,-76.8518695
321,"May, 2008",2008/05,"Baltimore city, MD",24510,16,39.2559916,-76.634341
322,"May, 2008",2008/05,"Wayne County, MI",26163,27,42.2682408,-83.2844172
323,"May, 2008",2008/05,"Jackson County, MO",29095,11,40.6531945,-106.3447246
324,"May, 2008",2008/05,"St. Louis city, MO",29510,10,38.6267938,-90.19770345
325,"May, 2008",2008/05,"Bronx County, NY",36005,10,40.85703325,-73.83669616
326,"May, 2008",2008/05,"Philadelphia County, PA",42101,23,40.0114538,-75.1326504
327,"May, 2008",2008/05,"Bexar County, TX",48029,12,29.4263987,-98.5104781
328,"May, 2008",2008/05,"Dallas County, TX",48113,16,32.7620405,-96.7790069
329,"May, 2008",2008/05,"Harris County, TX",48201,17,29.8119769,-95.3741247
330,"Jun., 2008",2008/06,"Maricopa County, AZ",4013,29,33.34883,-112.49123
331,"Jun., 2008",2008/06,"Alameda County, CA",6001,14,37.6090291,-121.899142
332,"Jun., 2008",2008/06,"Los Angeles County, CA",6037,48,34.3155072,-118.2096814
333,"Jun., 2008",2008/06,"San Bernardino County, CA",6071,13,34.8253019,-116.0833144
334,"Jun., 2008",2008/06,"District of Columbia, DC",11001,14,38.8949549,-77.0366456
335,"Jun., 2008",2008/06,"Duval County, FL",12031,13,30.3540073,-81.6632109
336,"Jun., 2008",2008/06,"Miami-Dade County, FL",12086,17,25.6364246,-80.4989467
337,"Jun., 2008",2008/06,"DeKalb County, GA",13089,10,33.7575613,-84.2186508
338,"Jun., 2008",2008/06,"Cook County, IL",17031,59,41.8197385,-87.756525
339,"Jun., 2008",2008/06,"Marion County, IN",18097,10,39.7810289,-86.1365457
340,"Jun., 2008",2008/06,"Orleans Parish, LA",22071,15,30.0801436,-89.9319134
341,"Jun., 2008",2008/06,"Prince George's County, MD",24033,11,38.803929,-76.8518695
342,"Jun., 2008",2008/06,"Baltimore city, MD",24510,20,39.2559916,-76.634341
343,"Jun., 2008",2008/06,"Wayne County, MI",26163,22,42.2682408,-83.2844172
344,"Jun., 2008",2008/06,"St. Louis city, MO",29510,18,38.6267938,-90.19770345
345,"Jun., 2008",2008/06,"Clark County, NV",32003,13,36.13440979,-115.0472645
346,"Jun., 2008",2008/06,"Kings County, NY",36047,10,40.64530975,-73.95502303
347,"Jun., 2008",2008/06,"Franklin County, OH",39049,10,40.0283162,-83.0076657
348,"Jun., 2008",2008/06,"Philadelphia County, PA",42101,31,40.0114538,-75.1326504
349,"Jun., 2008",2008/06,"Bexar County, TX",48029,11,29.4263987,-98.5104781
350,"Jun., 2008",2008/06,"Dallas County, TX",48113,14,32.7620405,-96.7790069
351,"Jun., 2008",2008/06,"Harris County, TX",48201,32,29.8119769,-95.3741247
352,"Jul., 2008",2008/07,"Jefferson County, AL",1073,16,33.5228184,-86.9164513
353,"Jul., 2008",2008/07,"Maricopa County, AZ",4013,15,33.34883,-112.49123
354,"Jul., 2008",2008/07,"Alameda County, CA",6001,14,37.6090291,-121.899142
355,"Jul., 2008",2008/07,"Los Angeles County, CA",6037,49,34.3155072,-118.2096814
356,"Jul., 2008",2008/07,"District of Columbia, DC",11001,16,38.8949549,-77.0366456
357,"Jul., 2008",2008/07,"Duval County, FL",12031,12,30.3540073,-81.6632109
358,"Jul., 2008",2008/07,"Miami-Dade County, FL",12086,21,25.6364246,-80.4989467
359,"Jul., 2008",2008/07,"Fulton County, GA",13121,13,34.0580391,-84.2961283
360,"Jul., 2008",2008/07,"Cook County, IL",17031,53,41.8197385,-87.756525
361,"Jul., 2008",2008/07,"Marion County, IN",18097,12,39.7810289,-86.1365457
362,"Jul., 2008",2008/07,"Orleans Parish, LA",22071,15,30.0801436,-89.9319134
363,"Jul., 2008",2008/07,"Baltimore city, MD",24510,13,39.2559916,-76.634341
364,"Jul., 2008",2008/07,"Wayne County, MI",26163,35,42.2682408,-83.2844172
365,"Jul., 2008",2008/07,"Clark County, NV",32003,10,36.13440979,-115.0472645
366,"Jul., 2008",2008/07,"Kings County, NY",36047,18,40.64530975,-73.95502303
367,"Jul., 2008",2008/07,"Allegheny County, PA",42003,16,40.4597204,-79.9760405
368,"Jul., 2008",2008/07,"Philadelphia County, PA",42101,20,40.0114538,-75.1326504
369,"Jul., 2008",2008/07,"Shelby County, TN",47157,17,35.1782557,-89.8739775
370,"Jul., 2008",2008/07,"Bexar County, TX",48029,10,29.4263987,-98.5104781
371,"Jul., 2008",2008/07,"Harris County, TX",48201,24,29.8119769,-95.3741247
372,"Jul., 2008",2008/07,"Milwaukee County, WI",55079,10,43.01641545,-87.97373035
373,"Aug., 2008",2008/08,"Maricopa County, AZ",4013,16,33.34883,-112.49123
374,"Aug., 2008",2008/08,"Alameda County, CA",6001,15,37.6090291,-121.899142
375,"Aug., 2008",2008/08,"Contra Costa County, CA",6013,11,37.9034806,-121.9175345
376,"Aug., 2008",2008/08,"Los Angeles County, CA",6037,60,34.3155072,-118.2096814
377,"Aug., 2008",2008/08,"District of Columbia, DC",11001,15,38.8949549,-77.0366456
378,"Aug., 2008",2008/08,"Miami-Dade County, FL",12086,12,25.6364246,-80.4989467
379,"Aug., 2008",2008/08,"Cook County, IL",17031,55,41.8197385,-87.756525
380,"Aug., 2008",2008/08,"Jefferson County, KY",21111,11,38.1787175,-85.664528
381,"Aug., 2008",2008/08,"Orleans Parish, LA",22071,12,30.0801436,-89.9319134
382,"Aug., 2008",2008/08,"Baltimore city, MD",24510,16,39.2559916,-76.634341
383,"Aug., 2008",2008/08,"Wayne County, MI",26163,23,42.2682408,-83.2844172
384,"Aug., 2008",2008/08,"Jackson County, MO",29095,21,40.6531945,-106.3447246
385,"Aug., 2008",2008/08,"St. Louis city, MO",29510,13,38.6267938,-90.19770345
386,"Aug., 2008",2008/08,"Bronx County, NY",36005,12,40.85703325,-73.83669616
387,"Aug., 2008",2008/08,"Kings County, NY",36047,11,40.64530975,-73.95502303
388,"Aug., 2008",2008/08,"Philadelphia County, PA",42101,28,40.0114538,-75.1326504
389,"Aug., 2008",2008/08,"Dallas County, TX",48113,11,32.7620405,-96.7790069
390,"Aug., 2008",2008/08,"Harris County, TX",48201,27,29.8119769,-95.3741247
391,"Sep., 2008",2008/09,"Jefferson County, AL",1073,12,33.5228184,-86.9164513
392,"Sep., 2008",2008/09,"Maricopa County, AZ",4013,13,33.34883,-112.49123
393,"Sep., 2008",2008/09,"Alameda County, CA",6001,14,37.6090291,-121.899142
394,"Sep., 2008",2008/09,"Los Angeles County, CA",6037,43,34.3155072,-118.2096814
395,"Sep., 2008",2008/09,"San Francisco County, CA",6075,14,5.9649036,-75.1022061
396,"Sep., 2008",2008/09,"District of Columbia, DC",11001,10,38.8949549,-77.0366456
397,"Sep., 2008",2008/09,"Duval County, FL",12031,13,30.3540073,-81.6632109
398,"Sep., 2008",2008/09,"Miami-Dade County, FL",12086,12,25.6364246,-80.4989467
399,"Sep., 2008",2008/09,"Cook County, IL",17031,60,41.8197385,-87.756525
400,"Sep., 2008",2008/09,"Prince George's County, MD",24033,10,38.803929,-76.8518695
401,"Sep., 2008",2008/09,"Baltimore city, MD",24510,12,39.2559916,-76.634341
402,"Sep., 2008",2008/09,"Wayne County, MI",26163,38,42.2682408,-83.2844172
403,"Sep., 2008",2008/09,"Jackson County, MO",29095,18,40.6531945,-106.3447246
404,"Sep., 2008",2008/09,"St. Louis city, MO",29510,13,38.6267938,-90.19770345
405,"Sep., 2008",2008/09,"Essex County, NJ",34013,10,40.7913922,-74.2479444
406,"Sep., 2008",2008/09,"Kings County, NY",36047,14,40.64530975,-73.95502303
407,"Sep., 2008",2008/09,"Cuyahoga County, OH",39035,10,41.4301347,-81.6905558
408,"Sep., 2008",2008/09,"Philadelphia County, PA",42101,26,40.0114538,-75.1326504
409,"Sep., 2008",2008/09,"Bexar County, TX",48029,15,29.4263987,-98.5104781
410,"Sep., 2008",2008/09,"Dallas County, TX",48113,10,32.7620405,-96.7790069
411,"Sep., 2008",2008/09,"Harris County, TX",48201,23,29.8119769,-95.3741247
412,"Sep., 2008",2008/09,"Tarrant County, TX",48439,12,32.7513658,-97.335696
413,"Oct., 2008",2008/10,"Jefferson County, AL",1073,10,33.5228184,-86.9164513
414,"Oct., 2008",2008/10,"Maricopa County, AZ",4013,15,33.34883,-112.49123
415,"Oct., 2008",2008/10,"Los Angeles County, CA",6037,64,34.3155072,-118.2096814
416,"Oct., 2008",2008/10,"District of Columbia, DC",11001,14,38.8949549,-77.0366456
